feature,iv,useful
V253_clip_high_missing_flag,0.0,False
V253_missing_flag,0.0,False
V254_isna_missing_flag,0.0,False
V254_clip_low_missing_flag,0.0,False
V254_clip_high_missing_flag,0.0,False
V254_missing_flag,0.0,False
V255_isna_missing_flag,0.0,False
V255_clip_low_missing_flag,0.0,False
V255_clip_high_missing_flag,0.0,False
V255_missing_flag,0.0,False
V256_isna_missing_flag,0.0,False
V256_clip_low_missing_flag,0.0,False
V256_clip_high_missing_flag,0.0,False
V256_missing_flag,0.0,False
V257_isna_missing_flag,0.0,False
V257_clip_low_missing_flag,0.0,False
V257_clip_high_missing_flag,0.0,False
V257_missing_flag,0.0,False
V258_isna_missing_flag,0.0,False
V258_clip_low_missing_flag,0.0,False
V258_clip_high_missing_flag,0.0,False
V258_missing_flag,0.0,False
V259_isna_missing_flag,0.0,False
V259_clip_low_missing_flag,0.0,False
V259_clip_high_missing_flag,0.0,False
V259_missing_flag,0.0,False
V260_isna_missing_flag,0.0,False
V260_clip_low_missing_flag,0.0,False
V260_clip_high_missing_flag,0.0,False
V260_missing_flag,0.0,False
V261_isna_missing_flag,0.0,False
V261_clip_low_missing_flag,0.0,False
V261_clip_high_missing_flag,0.0,False
V261_missing_flag,0.0,False
V161_isna_missing_flag,0.0,False
V262_clip_low_missing_flag,0.0,False
V262_clip_high_missing_flag,0.0,False
V262_missing_flag,0.0,False
V263_isna_missing_flag,0.0,False
V263_clip_low_missing_flag,0.0,False
V263_clip_high_missing_flag,0.0,False
V263_missing_flag,0.0,False
V264_isna_missing_flag,0.0,False
V264_clip_low_missing_flag,0.0,False
V264_clip_high_missing_flag,0.0,False
V264_missing_flag,0.0,False
V265_isna_missing_flag,0.0,False
V265_clip_low_missing_flag,0.0,False
V265_clip_high_missing_flag,0.0,False
V265_missing_flag,0.0,False
V266_isna_missing_flag,0.0,False
V266_clip_low_missing_flag,0.0,False
V266_clip_high_missing_flag,0.0,False
V266_missing_flag,0.0,False
V267_isna_missing_flag,0.0,False
V267_clip_low_missing_flag,0.0,False
V267_clip_high_missing_flag,0.0,False
V267_missing_flag,0.0,False
V268_isna_missing_flag,0.0,False
V268_clip_low_missing_flag,0.0,False
V268_clip_high_missing_flag,0.0,False
V268_missing_flag,0.0,False
V269_isna_missing_flag,0.0,False
V269_clip_low_missing_flag,0.0,False
V269_clip_high_missing_flag,0.0,False
V269_missing_flag,0.0,False
V270_isna_missing_flag,0.0,False
V270_clip_low_missing_flag,0.0,False
V270_clip_high_missing_flag,0.0,False
V270_missing_flag,0.0,False
V271_isna_missing_flag,0.0,False
V271_clip_low_missing_flag,0.0,False
V271_clip_high_missing_flag,0.0,False
V271_missing_flag,0.0,False
V272_isna_missing_flag,0.0,False
V272_clip_low_missing_flag,0.0,False
V272_clip_high_missing_flag,0.0,False
V272_missing_flag,0.0,False
V273_isna_missing_flag,0.0,False
V273_clip_low_missing_flag,0.0,False
V273_clip_high_missing_flag,0.0,False
V273_missing_flag,0.0,False
V274_isna_missing_flag,0.0,False
V274_clip_low_missing_flag,0.0,False
V274_clip_high_missing_flag,0.0,False
V274_missing_flag,0.0,False
V275_isna_missing_flag,0.0,False
V275_clip_low_missing_flag,0.0,False
V275_clip_high_missing_flag,0.0,False
V275_missing_flag,0.0,False
V276_isna_missing_flag,0.0,False
V276_clip_low_missing_flag,0.0,False
V276_clip_high_missing_flag,0.0,False
V276_missing_flag,0.0,False
V277_isna_missing_flag,0.0,False
V277_clip_low_missing_flag,0.0,False
V277_clip_high_missing_flag,0.0,False
V277_missing_flag,0.0,False
V278_isna_missing_flag,0.0,False
V278_clip_low_missing_flag,0.0,False
V278_clip_high_missing_flag,0.0,False
V278_missing_flag,0.0,False
V279_isna_missing_flag,0.0,False
V279_clip_low_missing_flag,0.0,False
V279_clip_high_missing_flag,0.0,False
V279_missing_flag,0.0,False
V280_isna_missing_flag,0.0,False
V280_clip_low_missing_flag,0.0,False
V280_clip_high_missing_flag,0.0,False
V280_missing_flag,0.0,False
V281_isna_missing_flag,0.0,False
V281_clip_low_missing_flag,0.0,False
V281_clip_high_missing_flag,0.0,False
V281_missing_flag,0.0,False
V282_isna_missing_flag,0.0,False
V282_clip_low_missing_flag,0.0,False
V282_clip_high_missing_flag,0.0,False
V282_missing_flag,0.0,False
V283_isna_missing_flag,0.0,False
V283_clip_low_missing_flag,0.0,False
V283_clip_high_missing_flag,0.0,False
V283_missing_flag,0.0,False
V284_isna_missing_flag,0.0,False
V284_clip_low_missing_flag,0.0,False
V284_clip_high_missing_flag,0.0,False
V284_missing_flag,0.0,False
V285_isna_missing_flag,0.0,False
V285_clip_low_missing_flag,0.0,False
V285_clip_high_missing_flag,0.0,False
V285_missing_flag,0.0,False
V286_isna_missing_flag,0.0,False
V286_clip_low_missing_flag,0.0,False
V286_clip_high_missing_flag,0.0,False
V286_missing_flag,0.0,False
V287_isna_missing_flag,0.0,False
V287_clip_low_missing_flag,0.0,False
V287_clip_high_missing_flag,0.0,False
V287_missing_flag,0.0,False
V288_isna_missing_flag,0.0,False
V288_clip_low_missing_flag,0.0,False
V288_clip_high_missing_flag,0.0,False
V288_missing_flag,0.0,False
V289_isna_missing_flag,0.0,False
V289_clip_low_missing_flag,0.0,False
V289_clip_high_missing_flag,0.0,False
V289_missing_flag,0.0,False
V290_isna_missing_flag,0.0,False
V290_clip_low_missing_flag,0.0,False
V290_clip_high_missing_flag,0.0,False
V290_missing_flag,0.0,False
V291_isna_missing_flag,0.0,False
V291_clip_low_missing_flag,0.0,False
V291_clip_high_missing_flag,0.0,False
V291_missing_flag,0.0,False
V292_isna_missing_flag,0.0,False
V292_clip_low_missing_flag,0.0,False
V292_clip_high_missing_flag,0.0,False
V292_missing_flag,0.0,False
V293_isna_missing_flag,0.0,False
V293_clip_low_missing_flag,0.0,False
V293_clip_high_missing_flag,0.0,False
V293_missing_flag,0.0,False
V294_isna_missing_flag,0.0,False
V294_clip_low_missing_flag,0.0,False
V294_clip_high_missing_flag,0.0,False
V294_missing_flag,0.0,False
V295_isna_missing_flag,0.0,False
V295_clip_low_missing_flag,0.0,False
V295_clip_high_missing_flag,0.0,False
V295_missing_flag,0.0,False
V296_isna_missing_flag,0.0,False
V296_clip_low_missing_flag,0.0,False
V296_clip_high_missing_flag,0.0,False
V296_missing_flag,0.0,False
V297_isna_missing_flag,0.0,False
V297_clip_low_missing_flag,0.0,False
V297_clip_high_missing_flag,0.0,False
V297_missing_flag,0.0,False
V298_isna_missing_flag,0.0,False
V298_clip_low_missing_flag,0.0,False
V298_clip_high_missing_flag,0.0,False
V298_missing_flag,0.0,False
V299_isna_missing_flag,0.0,False
V299_clip_low_missing_flag,0.0,False
V299_clip_high_missing_flag,0.0,False
V299_missing_flag,0.0,False
V300_isna_missing_flag,0.0,False
V300_clip_low_missing_flag,0.0,False
V300_clip_high_missing_flag,0.0,False
V300_missing_flag,0.0,False
V301_isna_missing_flag,0.0,False
V301_clip_low_missing_flag,0.0,False
V301_clip_high_missing_flag,0.0,False
V301_missing_flag,0.0,False
V302_isna_missing_flag,0.0,False
V302_clip_low_missing_flag,0.0,False
V302_clip_high_missing_flag,0.0,False
V302_missing_flag,0.0,False
V303_isna_missing_flag,0.0,False
V303_clip_low_missing_flag,0.0,False
V303_clip_high_missing_flag,0.0,False
V303_missing_flag,0.0,False
V304_isna_missing_flag,0.0,False
V304_clip_low_missing_flag,0.0,False
V304_clip_high_missing_flag,0.0,False
V304_missing_flag,0.0,False
V305_isna_missing_flag,0.0,False
V305_clip_low_missing_flag,0.0,False
V305_clip_high_missing_flag,0.0,False
V305_missing_flag,0.0,False
V306_isna_missing_flag,0.0,False
V306_clip_low_missing_flag,0.0,False
V306_clip_high_missing_flag,0.0,False
V306_missing_flag,0.0,False
V307_isna_missing_flag,0.0,False
V307_clip_low_missing_flag,0.0,False
V307_clip_high_missing_flag,0.0,False
V307_missing_flag,0.0,False
V308_isna_missing_flag,0.0,False
V308_clip_low_missing_flag,0.0,False
V308_clip_high_missing_flag,0.0,False
V308_missing_flag,0.0,False
V309_isna_missing_flag,0.0,False
V309_clip_low_missing_flag,0.0,False
V309_clip_high_missing_flag,0.0,False
V309_missing_flag,0.0,False
V310_isna_missing_flag,0.0,False
V310_clip_low_missing_flag,0.0,False
V310_clip_high_missing_flag,0.0,False
V310_missing_flag,0.0,False
V311_isna_missing_flag,0.0,False
V311_clip_low_missing_flag,0.0,False
V311_clip_high_missing_flag,0.0,False
V311_missing_flag,0.0,False
V312_isna_missing_flag,0.0,False
V312_clip_low_missing_flag,0.0,False
V312_clip_high_missing_flag,0.0,False
V312_missing_flag,0.0,False
V313_isna_missing_flag,0.0,False
V313_clip_low_missing_flag,0.0,False
V313_clip_high_missing_flag,0.0,False
V313_missing_flag,0.0,False
V314_isna_missing_flag,0.0,False
V314_clip_low_missing_flag,0.0,False
V314_clip_high_missing_flag,0.0,False
V314_missing_flag,0.0,False
V315_isna_missing_flag,0.0,False
V315_clip_low_missing_flag,0.0,False
V315_clip_high_missing_flag,0.0,False
V315_missing_flag,0.0,False
V316_isna_missing_flag,0.0,False
V316_clip_low_missing_flag,0.0,False
V316_clip_high_missing_flag,0.0,False
V316_missing_flag,0.0,False
V317_isna_missing_flag,0.0,False
V317_clip_low_missing_flag,0.0,False
V317_clip_high_missing_flag,0.0,False
V317_missing_flag,0.0,False
V318_isna_missing_flag,0.0,False
V318_clip_low_missing_flag,0.0,False
V318_clip_high_missing_flag,0.0,False
V318_missing_flag,0.0,False
V319_isna_missing_flag,0.0,False
V319_clip_low_missing_flag,0.0,False
V319_clip_high_missing_flag,0.0,False
V319_missing_flag,0.0,False
V320_isna_missing_flag,0.0,False
V320_clip_low_missing_flag,0.0,False
V320_clip_high_missing_flag,0.0,False
V320_missing_flag,0.0,False
V321_isna_missing_flag,0.0,False
V321_clip_low_missing_flag,0.0,False
V321_clip_high_missing_flag,0.0,False
V321_missing_flag,0.0,False
V322_isna_missing_flag,0.0,False
V322_clip_low_missing_flag,0.0,False
V322_clip_high_missing_flag,0.0,False
V322_missing_flag,0.0,False
V323_isna_missing_flag,0.0,False
V323_clip_low_missing_flag,0.0,False
V323_clip_high_missing_flag,0.0,False
V323_missing_flag,0.0,False
V324_isna_missing_flag,0.0,False
V324_clip_low_missing_flag,0.0,False
V324_clip_high_missing_flag,0.0,False
V324_missing_flag,0.0,False
V325_isna_missing_flag,0.0,False
V325_clip_low_missing_flag,0.0,False
V325_clip_high_missing_flag,0.0,False
V325_missing_flag,0.0,False
V326_isna_missing_flag,0.0,False
V326_clip_low_missing_flag,0.0,False
V326_clip_high_missing_flag,0.0,False
V326_missing_flag,0.0,False
V327_isna_missing_flag,0.0,False
V327_clip_low_missing_flag,0.0,False
V327_clip_high_missing_flag,0.0,False
V327_missing_flag,0.0,False
V328_isna_missing_flag,0.0,False
V328_clip_low_missing_flag,0.0,False
V328_clip_high_missing_flag,0.0,False
V328_missing_flag,0.0,False
V329_isna_missing_flag,0.0,False
V329_clip_low_missing_flag,0.0,False
V329_clip_high_missing_flag,0.0,False
V329_missing_flag,0.0,False
V330_isna_missing_flag,0.0,False
V330_clip_low_missing_flag,0.0,False
V330_clip_high_missing_flag,0.0,False
V330_missing_flag,0.0,False
V331_isna_missing_flag,0.0,False
V331_clip_low_missing_flag,0.0,False
V331_clip_high_missing_flag,0.0,False
V331_missing_flag,0.0,False
V332_isna_missing_flag,0.0,False
V332_clip_low_missing_flag,0.0,False
V332_clip_high_missing_flag,0.0,False
V332_missing_flag,0.0,False
V333_isna_missing_flag,0.0,False
V333_clip_low_missing_flag,0.0,False
V333_clip_high_missing_flag,0.0,False
V333_missing_flag,0.0,False
V334_isna_missing_flag,0.0,False
V334_clip_low_missing_flag,0.0,False
V334_clip_high_missing_flag,0.0,False
V334_missing_flag,0.0,False
V335_isna_missing_flag,0.0,False
V335_clip_low_missing_flag,0.0,False
V335_clip_high_missing_flag,0.0,False
V335_missing_flag,0.0,False
V336_isna_missing_flag,0.0,False
V336_clip_low_missing_flag,0.0,False
V336_clip_high_missing_flag,0.0,False
V336_missing_flag,0.0,False
V337_isna_missing_flag,0.0,False
V337_clip_low_missing_flag,0.0,False
V337_clip_high_missing_flag,0.0,False
V337_missing_flag,0.0,False
V338_isna_missing_flag,0.0,False
V338_clip_low_missing_flag,0.0,False
V338_clip_high_missing_flag,0.0,False
V338_missing_flag,0.0,False
V339_isna_missing_flag,0.0,False
V339_clip_low_missing_flag,0.0,False
V339_clip_high_missing_flag,0.0,False
V339_missing_flag,0.0,False
TransactionDT_hour_missing_flag,0.0,False
TransactionDT_dow_missing_flag,0.0,False
is_midnight_flag_missing_flag,0.0,False
time_of_day_missing_flag,0.0,False
log_TransactionAmt_missing_flag,0.0,False
is_integer_amount_missing_flag,0.0,False
is_first_trx_missing_flag,0.0,False
card1_amount_delta_missing_flag,0.0,False
card1_amount_ratio_missing_flag,0.0,False
device_os_android_missing_flag,0.0,False
device_os_ios_missing_flag,0.0,False
device_os_windows_missing_flag,0.0,False
device_os_macos_missing_flag,0.0,False
device_os_unknown_missing_flag,0.0,False
device_type_mobile_missing_flag,0.0,False
device_type_desktop_missing_flag,0.0,False
dev_multi_os_hit_missing_flag,0.0,False
id30_missing_but_devinfo_ok_missing_flag,0.0,False
dev_os_devinfo_mismatch_missing_flag,0.0,False
dev_os_devicetype_conflict_missing_flag,0.0,False
browser_chrome_missing_flag,0.0,False
browser_safari_missing_flag,0.0,False
browser_samsung_missing_flag,0.0,False
browser_firefox_missing_flag,0.0,False
browser_edge_missing_flag,0.0,False
browser_unknown_missing_flag,0.0,False
dev_browser_os_mismatch_missing_flag,0.0,False
os_android_ver_major_missing_flag,0.0,False
os_android_ver_tier_missing_flag,0.0,False
os_ios_ver_major_missing_flag,0.0,False
os_ios_ver_tier_missing_flag,0.0,False
browser_chrome_ver_major_missing_flag,0.0,False
browser_chrome_ver_tier_missing_flag,0.0,False
os_is_very_old_missing_flag,0.0,False
devinfo_str_len_missing_flag,0.0,False
devinfo_has_build_tag_missing_flag,0.0,False
devinfo_hash_bucket_missing_flag,0.0,False
devinfo_has_samsung_missing_flag,0.0,False
devinfo_has_iphone_missing_flag,0.0,False
device_info_missing_missing_flag,0.0,False
email_domain_missing_missing_flag,0.0,False
is_disposable_email_missing_flag,0.0,False
is_trusted_email_domain_missing_flag,0.0,False
is_unknown_email_domain_missing_flag,0.0,False
email_suffix_domain_missing_flag,0.0,False
card2_missing_flag_missing_flag,0.0,False
card3_missing_flag_missing_flag,0.0,False
card5_missing_flag_missing_flag,0.0,False
card1_card2_missing_flag,0.0,False
addr1_missing_flag_missing_flag,0.0,False
addr2_missing_flag_missing_flag,0.0,False
addr1_addr2_missing_flag,0.0,False
time_since_last_transaction_missing_flag,0.0,False
tx_count_last_3600s_missing_flag,0.0,False
cumulative_spend_missing_flag,0.0,False
total_missing_count,0.0,False
id_cols_missing_count,0.0,False
card1_dist2_std,0.0,False
card1+addr1_TransactionAmt_std,0.0,False
card1+addr1_dist1_std,0.0,False
card1_TransactionAmt_std,0.0,False
id_07,0.0,False
id_08,0.0,False
id_11,0.0,False
card1+addr1_dist2_std,0.0,False
id_18,0.0,False
id_21,0.0,False
id_22,0.0,False
P_emaildomain_TransactionAmt_std,0.0,False
id_23,0.0,False
id_24,0.0,False
id_25,0.0,False
P_emaildomain_dist1_std,0.0,False
id_26,0.0,False
id_27,0.0,False
id_36,0.0,False
P_emaildomain_dist2_std,0.0,False
TransactionDT_clip_low,0.0,False
TransactionDT_clip_high,0.0,False
TransactionAmt_clip_low,0.0,False
TransactionAmt_clip_high,0.0,False
card1_clip_low,0.0,False
card1_clip_high,0.0,False
card2_isna,0.0,False
card2_clip_low,0.0,False
card2_clip_high,0.0,False
card3_isna,0.0,False
card3_clip_low,0.0,False
M7,0.0,False
card3_clip_high,0.0,False
card5_isna,0.0,False
card5_clip_low,0.0,False
V262_isna_missing_flag,0.0,False
